
Displacement Delta
 ==================== 
Displacement Delta X,Displacement Delta Y,Displacement Delta Z,Unit,Category,Collection,Time,TrackID,ID,
0.204918,0.513721,0.532501,µm,Spot,Displacement Delta,285,1008097535,8097819,
0.286751,0.0197144,1.065,µm,Spot,Displacement Delta,286,1008097535,8097820,
-1.091,1.0509,-0.532499,µm,Spot,Displacement Delta,287,1008097535,8097821,
1.09665,-1.20112,0.532499,µm,Spot,Displacement Delta,288,1008097535,8097822,
-0.297459,-0.0872002,0,µm,Spot,Displacement Delta,289,1008097535,8097823,
-0.260986,1.20015,-1.065,µm,Spot,Displacement Delta,290,1008097535,8097824,
-0.235821,0.10059,0.532499,µm,Spot,Displacement Delta,291,1008097535,8097825,
0.537987,-0.205353,0,µm,Spot,Displacement Delta,292,1008097535,8097826,
-0.13036,-0.722946,0.532499,µm,Spot,Displacement Delta,293,1008097535,8097827,
0.596752,-0.160442,0.532501,µm,Spot,Displacement Delta,294,1008097535,8097828,
0.0208282,-0.265968,-0.532501,µm,Spot,Displacement Delta,295,1008097535,8097829,
-0.661484,-0.115917,-1.065,µm,Spot,Displacement Delta,296,1008097535,8097830,
0.658657,0.191036,1.065,µm,Spot,Displacement Delta,297,1008097535,8097831,
-0.584431,-0.294407,-0.532499,µm,Spot,Displacement Delta,298,1008097535,8097832,
-0.413952,0.855736,0.532499,µm,Spot,Displacement Delta,299,1008097535,8097833,
0.455856,-0.131901,0,µm,Spot,Displacement Delta,300,1008097535,8097834,
-0.31147,0.288158,0,µm,Spot,Displacement Delta,301,1008097535,8097835,
0.232647,-0.511242,1.065,µm,Spot,Displacement Delta,302,1008097535,8097836,
-0.395477,0.764641,-0.532499,µm,Spot,Displacement Delta,303,1008097535,8097837,
0.189831,1.02614,-0.532501,µm,Spot,Displacement Delta,304,1008097535,8097838,
-0.0409889,-1.02005,0.532501,µm,Spot,Displacement Delta,305,1008097535,8097839,
0.865158,-0.901951,-0.532501,µm,Spot,Displacement Delta,306,1008097535,8097840,
-0.473309,0.395672,0.532501,µm,Spot,Displacement Delta,307,1008097535,8097841,
-0.54055,0.657444,-1.065,µm,Spot,Displacement Delta,308,1008097535,8097842,
0.105843,2.84055,1.5975,µm,Spot,Displacement Delta,309,1008097535,8097843,
0.144428,3.83263,0.532499,µm,Spot,Displacement Delta,310,1008097535,8097844,
0.322231,2.56643,1.065,µm,Spot,Displacement Delta,311,1008097535,8097845,
-0.761288,0.698772,1.44057,µm,Spot,Displacement Delta,312,1008097535,8097846,
-0.11927,-0.608814,0.164063,µm,Spot,Displacement Delta,313,1008097535,8097847,
-0.481541,1.58291,0.855972,µm,Spot,Displacement Delta,314,1008097535,8097848,
