
Displacement Delta
 ==================== 
Displacement Delta X,Displacement Delta Y,Displacement Delta Z,Unit,Category,Collection,Time,TrackID,ID,
-0.0543747,0.0881042,-0.0208244,µm,Spot,Displacement Delta,245,1000003912,4156,
0.122805,0.157333,-0.135777,µm,Spot,Displacement Delta,246,1000003912,4157,
-0.00176239,-0.259359,0.074688,µm,Spot,Displacement Delta,247,1000003912,4158,
0.00619888,0.181805,0.296522,µm,Spot,Displacement Delta,248,1000003912,4159,
-0.0869102,0.0830994,0.0282421,µm,Spot,Displacement Delta,249,1000003912,4160,
0.0770702,-0.113594,-0.00357819,µm,Spot,Displacement Delta,250,1000003912,4161,
0.0714722,-0.0861721,-0.0227299,µm,Spot,Displacement Delta,251,1000003912,4162,
-0.0206585,0.0330734,0.134058,µm,Spot,Displacement Delta,252,1000003912,4163,
-0.149681,0.138617,-0.0775719,µm,Spot,Displacement Delta,253,1000003912,4164,
0.163338,-0.173155,-0.0585251,µm,Spot,Displacement Delta,254,1000003912,4165,
0.0502186,0.448832,0.410227,µm,Spot,Displacement Delta,255,1000003912,4166,
0.0315075,0.082613,0.107922,µm,Spot,Displacement Delta,256,1000003912,4167,
0.0419006,-0.169205,0.0295391,µm,Spot,Displacement Delta,257,1000003912,4168,
-0.0538883,0.161203,-0.0517044,µm,Spot,Displacement Delta,258,1000003912,4169,
-0.0950203,-0.0568867,-0.053484,µm,Spot,Displacement Delta,259,1000003912,4170,
0.265541,-0.609169,-0.055624,µm,Spot,Displacement Delta,260,1000003912,4171,
-0.120134,-0.174877,0.0396366,µm,Spot,Displacement Delta,261,1000003912,4172,
-0.0473156,-0.092535,0.0344086,µm,Spot,Displacement Delta,262,1000003912,4173,
0.0195179,0.145821,0.053175,µm,Spot,Displacement Delta,263,1000003912,4174,
0.0840492,0.0164242,0.0224991,µm,Spot,Displacement Delta,264,1000003912,4175,
0.16025,-0.13341,0.0134449,µm,Spot,Displacement Delta,265,1000003912,4176,
-0.0354652,-0.000825882,0.0180473,µm,Spot,Displacement Delta,266,1000003912,4177,
-0.00276184,0.203089,-0.00374985,µm,Spot,Displacement Delta,267,1000003912,4178,
-0.109623,0.216833,0.0816307,µm,Spot,Displacement Delta,268,1000003912,4179,
-0.100918,-0.0709896,-0.0404377,µm,Spot,Displacement Delta,269,1000003912,4180,
0.138083,-0.622446,-0.155645,µm,Spot,Displacement Delta,270,1000003912,4181,
0.0465622,-0.0729427,0.0023613,µm,Spot,Displacement Delta,271,1000003912,4182,
0.00919914,0.147205,0.0564175,µm,Spot,Displacement Delta,272,1000003912,4183,
0.0267105,-0.107897,-0.0927811,µm,Spot,Displacement Delta,273,1000003912,4184,
0.0971508,-0.0794544,0.0470848,µm,Spot,Displacement Delta,274,1000003912,4185,
-0.0125122,0.0704994,0.0179768,µm,Spot,Displacement Delta,275,1000003912,4186,
0.0604038,-0.0544758,0.118101,µm,Spot,Displacement Delta,276,1000003912,4187,
-0.0269146,-0.0179214,0.205008,µm,Spot,Displacement Delta,277,1000003912,4188,
